umap1,umap2,cat
-0.46388626,-16.426342,Alkali/Lamprophyres
0.32716575,-15.9787855,Alkali/Lamprophyres
-2.730344,-15.596862,Alkali/Lamprophyres
-0.56340396,-16.767006,Alkali/Lamprophyres
0.1093464,-16.58702,Alkali/Lamprophyres
-1.1519614,-17.489176,Alkali/Lamprophyres
-0.24029551,-16.839418,Alkali/Lamprophyres
-0.009298534,-16.607895,Alkali/Lamprophyres
-2.7875297,-16.613619,Alkali/Lamprophyres
0.14420064,-16.54288,Alkali/Lamprophyres
0.16204788,-16.53342,Alkali/Lamprophyres
0.11264444,-16.590193,Alkali/Lamprophyres
0.095299274,-16.552908,Alkali/Lamprophyres
0.12810525,-16.55529,Alkali/Lamprophyres
-2.8582635,9.399384,Alkali/Lamprophyres
0.53985065,-15.435097,Alkali/Lamprophyres
0.43916523,-15.30395,Alkali/Lamprophyres
-0.6654136,-16.617523,Alkali/Lamprophyres
0.11368817,-15.890011,Alkali/Lamprophyres
-0.33419195,-16.364717,Alkali/Lamprophyres
0.5189134,-15.631639,Alkali/Lamprophyres
0.53350276,-15.616961,Alkali/Lamprophyres
0.5324029,-15.638218,Alkali/Lamprophyres
0.52128464,-15.537321,Alkali/Lamprophyres
0.57731134,-13.492794,Alkali/Lamprophyres
0.6058647,-13.637071,Alkali/Lamprophyres
-5.327257,-1.3830705,Alkali/Lamprophyres
-9.636708,-2.1325169,Alkali/Lamprophyres
-5.337015,-1.3882985,Alkali/Lamprophyres
-5.405024,-1.402786,Alkali/Lamprophyres
-5.5600863,-1.4720573,Alkali/Lamprophyres
-5.568371,-1.4604051,Alkali/Lamprophyres
-5.48118,-1.4147185,Alkali/Lamprophyres
-1.5851376,-14.5237055,Alkali/Lamprophyres
1.0072871,4.146533,Alkali/Lamprophyres
0.97133714,4.1396856,Alkali/Lamprophyres
-2.844166,-15.552321,Alkali/Lamprophyres
0.99246883,4.1381626,Alkali/Lamprophyres
1.0045905,4.167609,Alkali/Lamprophyres
-2.7456357,-15.6194935,Alkali/Lamprophyres
-1.9222269,-14.455563,Alkali/Lamprophyres
-1.8580317,-14.237832,Alkali/Lamprophyres
-1.9563038,-15.312656,Alkali/Lamprophyres
-1.8963239,-15.245894,Alkali/Lamprophyres
-1.9941442,-15.272465,Alkali/Lamprophyres
-1.9638764,-15.230142,Alkali/Lamprophyres
-2.7702537,-15.611768,Alkali/Lamprophyres
-1.6739987,-16.013157,Alkali/Lamprophyres
-2.799935,-15.68536,Alkali/Lamprophyres
-2.741372,-15.636138,Alkali/Lamprophyres
-2.8088307,-15.663735,Alkali/Lamprophyres
-3.6875422,6.2019506,Alkali/Lamprophyres
-3.7233126,6.1775093,Alkali/Lamprophyres
-2.5989268,-16.906252,Alkali/Lamprophyres
-2.5964189,-16.816704,Alkali/Lamprophyres
-2.6740227,-16.776854,Alkali/Lamprophyres
3.835718,19.421185,Alkali/Lamprophyres
-1.0093952,-17.4499,Alkali/Lamprophyres
-2.3134398,-15.339737,Alkali/Lamprophyres
-2.3243763,-16.988493,Alkali/Lamprophyres
-2.7446115,-15.6494255,Alkali/Lamprophyres
-2.7047915,-16.592194,Alkali/Lamprophyres
-2.76677,-15.674873,Alkali/Lamprophyres
-0.5824229,-16.544916,Alkali/Lamprophyres
-2.776739,-15.671954,Alkali/Lamprophyres
-2.4680362,-15.231705,Alkali/Lamprophyres
-2.4072437,-15.262179,Alkali/Lamprophyres
-0.7814031,-17.81721,Alkali/Lamprophyres
-2.6726117,9.345624,Alkali/Lamprophyres
-2.7808893,-15.7338505,Alkali/Lamprophyres
-2.6889617,-16.729296,Alkali/Lamprophyres
-2.763327,-16.519165,Alkali/Lamprophyres
-2.631174,9.347308,Alkali/Lamprophyres
-0.8112824,-17.791842,Alkali/Lamprophyres
-1.3803892,-17.477758,Alkali/Lamprophyres
-1.3311327,-17.561186,Alkali/Lamprophyres
-0.8258772,-16.959253,Alkali/Lamprophyres
-0.9329149,-17.813622,Alkali/Lamprophyres
-0.88187915,-16.924236,Alkali/Lamprophyres
-0.46028188,-16.417116,Alkali/Lamprophyres
-1.2070699,-17.524954,Alkali/Lamprophyres
-1.1758202,-17.490711,Alkali/Lamprophyres
-1.2247685,-17.702877,Alkali/Lamprophyres
-0.8021188,-16.750525,Alkali/Lamprophyres
-1.3550417,-17.526648,Alkali/Lamprophyres
-0.86145616,-16.938185,Alkali/Lamprophyres
-1.3882498,-17.59628,Alkali/Lamprophyres
-0.5310817,-16.366646,Alkali/Lamprophyres
-0.8791457,-17.911646,Alkali/Lamprophyres
-0.63122195,-16.576933,Alkali/Lamprophyres
-1.3380516,-17.578323,Alkali/Lamprophyres
-0.9147851,-17.210625,Alkali/Lamprophyres
-1.3362492,-17.60212,Alkali/Lamprophyres
-0.58311933,-16.5208,Alkali/Lamprophyres
-1.3209184,-17.728483,Alkali/Lamprophyres
-1.3267695,-17.594084,Alkali/Lamprophyres
-1.3444606,-17.511444,Alkali/Lamprophyres
-0.8611206,-16.914787,Alkali/Lamprophyres
-1.075507,-17.434153,Alkali/Lamprophyres
-1.4008266,-17.491125,Alkali/Lamprophyres
-0.87681204,-17.126627,Alkali/Lamprophyres
-0.950293,-17.324154,Alkali/Lamprophyres
0.989567,-14.427537,Alkali/Lamprophyres
-0.48139003,-16.462873,Alkali/Lamprophyres
-1.3276677,-17.53245,Alkali/Lamprophyres
0.23148708,-15.635493,Alkali/Lamprophyres
-1.0240506,-17.584063,Alkali/Lamprophyres
0.9104396,-14.404929,Alkali/Lamprophyres
-1.4040554,-17.545498,Alkali/Lamprophyres
-1.4489627,-17.437523,Alkali/Lamprophyres
-0.56916094,-16.410753,Alkali/Lamprophyres
-1.0096781,-17.390186,Alkali/Lamprophyres
-0.6933011,-16.576479,Alkali/Lamprophyres
-1.3392928,-17.584742,Alkali/Lamprophyres
-1.3023256,-17.649847,Alkali/Lamprophyres
-1.0340527,-15.762352,Alkali/Lamprophyres
-0.883334,-17.089233,Alkali/Lamprophyres
-0.8015998,-16.761965,Alkali/Lamprophyres
-1.3696127,-17.593355,Alkali/Lamprophyres
-1.29143,-17.628567,Alkali/Lamprophyres
-0.9003991,-17.38262,Alkali/Lamprophyres
-1.3539993,-17.625072,Alkali/Lamprophyres
-0.79527676,-16.840038,Alkali/Lamprophyres
-1.353169,-17.545815,Alkali/Lamprophyres
-1.2918899,-17.655588,Alkali/Lamprophyres
-0.86811566,-17.795662,Alkali/Lamprophyres
-2.2377474,-16.611319,Alkali/Lamprophyres
-1.1360252,-17.730783,Alkali/Lamprophyres
-0.51188266,-16.42221,Alkali/Lamprophyres
-0.9199048,-17.210735,Alkali/Lamprophyres
-1.1448035,-17.549643,Alkali/Lamprophyres
0.059368268,-15.59241,Alkali/Lamprophyres
-1.2450831,-17.755451,Alkali/Lamprophyres
-1.1995854,-17.724052,Alkali/Lamprophyres
-0.8903493,-17.35602,Alkali/Lamprophyres
-0.8611798,-15.5681715,Alkali/Lamprophyres
-1.3005054,-17.498482,Alkali/Lamprophyres
-0.5219468,-16.416515,Alkali/Lamprophyres
-1.0749347,-17.477627,Alkali/Lamprophyres
-0.6453584,-16.597565,Alkali/Lamprophyres
-1.3431695,-17.51156,Alkali/Lamprophyres
-0.7728276,-16.774643,Alkali/Lamprophyres
-1.3114101,-17.489838,Alkali/Lamprophyres
-0.47277194,-16.273245,Alkali/Lamprophyres
-1.4270555,-17.485266,Alkali/Lamprophyres
-0.7669355,-16.764072,Alkali/Lamprophyres
-1.1464589,-17.57142,Alkali/Lamprophyres
-0.9469409,-17.369827,Alkali/Lamprophyres
0.753028,-14.653842,Alkali/Lamprophyres
-1.4023594,-17.556194,Alkali/Lamprophyres
-0.7307838,-16.667656,Alkali/Lamprophyres
-1.4017129,-17.620668,Alkali/Lamprophyres
-0.8899853,-17.23901,Alkali/Lamprophyres
-0.8069967,-17.682037,Alkali/Lamprophyres
-0.8165118,-17.803848,Alkali/Lamprophyres
-0.8647225,-17.723059,Alkali/Lamprophyres
-1.2718974,-17.313602,Alkali/Lamprophyres
-0.7086223,-16.689644,Alkali/Lamprophyres
-0.86832905,-17.809822,Alkali/Lamprophyres
-0.84343445,-17.028307,Alkali/Lamprophyres
-0.92606646,-17.302883,Alkali/Lamprophyres
-0.59062165,-16.34665,Alkali/Lamprophyres
-0.8040258,-17.80055,Alkali/Lamprophyres
-1.0424793,-17.505404,Alkali/Lamprophyres
-0.97597545,-17.331459,Alkali/Lamprophyres
-0.8609679,-17.815214,Alkali/Lamprophyres
-0.85410327,-17.384275,Alkali/Lamprophyres
-0.8476668,-17.349188,Alkali/Lamprophyres
-0.92096525,-17.338074,Alkali/Lamprophyres
-0.88595426,-17.169985,Alkali/Lamprophyres
-1.1562363,-17.610613,Alkali/Lamprophyres
-1.2540599,-17.728966,Alkali/Lamprophyres
-0.9227061,-17.831541,Alkali/Lamprophyres
-1.2470264,-17.593637,Alkali/Lamprophyres
-1.2670592,-17.643713,Alkali/Lamprophyres
-0.90079814,-17.852266,Alkali/Lamprophyres
-0.9269791,-17.35069,Alkali/Lamprophyres
-0.70343184,-16.516415,Alkali/Lamprophyres
-1.464775,-17.361464,Alkali/Lamprophyres
-1.2232196,-17.704193,Alkali/Lamprophyres
-0.90341425,-17.326492,Alkali/Lamprophyres
-1.0911368,-17.763172,Alkali/Lamprophyres
-1.1770742,-17.779352,Alkali/Lamprophyres
-0.9261247,-17.42675,Alkali/Lamprophyres
-1.3072563,-17.556606,Alkali/Lamprophyres
-0.89021504,-17.871878,Alkali/Lamprophyres
-1.3120844,-17.530437,Alkali/Lamprophyres
-0.9064049,-17.355112,Alkali/Lamprophyres
-0.8925764,-17.839958,Alkali/Lamprophyres
-0.99731684,-17.43408,Alkali/Lamprophyres
-1.3210418,-17.590406,Alkali/Lamprophyres
-0.8920132,-17.798048,Alkali/Lamprophyres
-0.84868646,-17.838762,Alkali/Lamprophyres
-1.0596237,-17.816927,Alkali/Lamprophyres
-0.8207561,-17.792564,Alkali/Lamprophyres
-1.1316581,-17.497355,Alkali/Lamprophyres
-1.290584,-17.6166,Alkali/Lamprophyres
-0.81428254,-17.227045,Alkali/Lamprophyres
-0.7933597,-17.767393,Alkali/Lamprophyres
-1.0437069,-17.760714,Alkali/Lamprophyres
-0.8307972,-17.823757,Alkali/Lamprophyres
-1.3092111,-17.596018,Alkali/Lamprophyres
-1.0931959,-17.774944,Alkali/Lamprophyres
-1.2600441,-17.70339,Alkali/Lamprophyres
-1.0597022,-17.768162,Alkali/Lamprophyres
-0.80673414,-17.83985,Alkali/Lamprophyres
-0.97340035,-17.826069,Alkali/Lamprophyres
-0.7510884,-16.800251,Alkali/Lamprophyres
-1.2458462,-17.709002,Alkali/Lamprophyres
-1.242276,-17.459194,Alkali/Lamprophyres
-0.8597963,-17.010424,Alkali/Lamprophyres
-0.77777016,-16.76795,Alkali/Lamprophyres
-0.8098158,-16.934631,Alkali/Lamprophyres
-0.9986889,-17.777401,Alkali/Lamprophyres
-0.9069981,-17.342962,Alkali/Lamprophyres
-0.931326,-17.484396,Alkali/Lamprophyres
-0.7755351,-17.828302,Alkali/Lamprophyres
-1.0126145,-17.784422,Alkali/Lamprophyres
-1.3331366,-17.512672,Alkali/Lamprophyres
-1.1498581,-17.628878,Alkali/Lamprophyres
-0.89118624,-17.391705,Alkali/Lamprophyres
-1.1685032,-17.756767,Alkali/Lamprophyres
-0.8268621,-17.857016,Alkali/Lamprophyres
-0.831311,-16.863447,Alkali/Lamprophyres
-2.204568,-16.914719,Alkali/Lamprophyres
-0.9546447,-17.78927,Alkali/Lamprophyres
-0.7899375,-16.98899,Alkali/Lamprophyres
-0.9294338,-17.320862,Alkali/Lamprophyres
-1.2443241,-17.513514,Alkali/Lamprophyres
-0.8884998,-17.244368,Alkali/Lamprophyres
-0.9159788,-17.133808,Alkali/Lamprophyres
0.727312,-14.7208395,Alkali/Lamprophyres
-1.1505892,-17.513268,Alkali/Lamprophyres
-0.8165308,-16.910439,Alkali/Lamprophyres
0.31730402,-15.437624,Alkali/Lamprophyres
0.60414416,-14.867,Alkali/Lamprophyres
-1.1068789,-17.658342,Alkali/Lamprophyres
-0.5279398,-16.285746,Alkali/Lamprophyres
-0.9351799,-17.392542,Alkali/Lamprophyres
0.7473002,-14.636258,Alkali/Lamprophyres
-0.8497978,-16.915785,Alkali/Lamprophyres
-0.8426976,-16.868185,Alkali/Lamprophyres
0.6581536,-14.754313,Alkali/Lamprophyres
-1.0112395,-17.438112,Alkali/Lamprophyres
0.6503843,-14.727862,Alkali/Lamprophyres
-0.8685632,-17.300827,Alkali/Lamprophyres
0.7345812,-14.651823,Alkali/Lamprophyres
-1.3349043,-17.572283,Alkali/Lamprophyres
-0.76014596,-16.737429,Alkali/Lamprophyres
-0.8838111,-17.817608,Alkali/Lamprophyres
-0.11819156,-15.245559,Alkali/Lamprophyres
-0.45090377,-15.957595,Alkali/Lamprophyres
-1.2941818,-17.60202,Alkali/Lamprophyres
-0.9798492,-17.785915,Alkali/Lamprophyres
0.74727553,-14.655106,Alkali/Lamprophyres
-1.1066397,-17.385418,Alkali/Lamprophyres
-0.9686836,-16.006777,Alkali/Lamprophyres
-0.7782726,-17.823082,Alkali/Lamprophyres
0.6723139,-14.664454,Alkali/Lamprophyres
-0.87464947,-17.835024,Alkali/Lamprophyres
-1.05987,-17.497475,Alkali/Lamprophyres
-1.0172874,-17.481117,Alkali/Lamprophyres
0.91829383,-14.450889,Alkali/Lamprophyres
-1.3155338,-17.577927,Alkali/Lamprophyres
-0.87151426,-17.129313,Alkali/Lamprophyres
1.0733985,-14.3222475,Alkali/Lamprophyres
-1.0840133,-17.633724,Alkali/Lamprophyres
0.7071042,-14.680643,Alkali/Lamprophyres
-0.8092881,-17.008888,Alkali/Lamprophyres
0.8871676,-14.474479,Alkali/Lamprophyres
-0.9707579,-17.401169,Alkali/Lamprophyres
0.5810814,-14.786644,Alkali/Lamprophyres
-0.89604676,-17.783958,Alkali/Lamprophyres
0.92814106,-14.491977,Alkali/Lamprophyres
-0.8045898,-17.813654,Alkali/Lamprophyres
0.33446085,-15.035335,Alkali/Lamprophyres
-0.7517393,-17.818924,Alkali/Lamprophyres
0.95161873,-14.439117,Alkali/Lamprophyres
-0.49093762,-16.35058,Alkali/Lamprophyres
-0.839785,-17.796366,Alkali/Lamprophyres
-0.97229177,-17.378971,Alkali/Lamprophyres
-0.83760077,-17.045698,Alkali/Lamprophyres
-0.8777923,-17.73004,Alkali/Lamprophyres
-0.96514374,-17.789495,Alkali/Lamprophyres
-0.9911253,-17.76762,Alkali/Lamprophyres
-0.79658824,-17.747187,Alkali/Lamprophyres
-1.0554389,-17.501146,Alkali/Lamprophyres
-0.85394144,-17.803608,Alkali/Lamprophyres
-0.8690512,-17.285458,Alkali/Lamprophyres
-1.0143784,-17.59343,Alkali/Lamprophyres
-1.135506,-17.488224,Alkali/Lamprophyres
-0.82270944,-16.944199,Alkali/Lamprophyres
-0.8419241,-17.781517,Alkali/Lamprophyres
-0.8833677,-17.014887,Alkali/Lamprophyres
-1.3359174,-17.530922,Alkali/Lamprophyres
-0.7937119,-17.81281,Alkali/Lamprophyres
-0.8153467,-17.012863,Alkali/Lamprophyres
-0.9082959,-17.835993,Alkali/Lamprophyres
-0.98054796,-17.771452,Alkali/Lamprophyres
-0.50712204,-16.457294,Alkali/Lamprophyres
-1.1291198,-17.498404,Alkali/Lamprophyres
-0.0419544,-15.724638,Alkali/Lamprophyres
0.4891336,-14.976015,Alkali/Lamprophyres
0.47893465,-15.055868,Alkali/Lamprophyres
0.7722348,-14.635756,Alkali/Lamprophyres
-0.711434,-16.783451,Alkali/Lamprophyres
0.03264818,-15.674648,Alkali/Lamprophyres
-1.009878,-17.467009,Alkali/Lamprophyres
-0.80984056,-16.954811,Alkali/Lamprophyres
-0.8511784,-17.80146,Alkali/Lamprophyres
0.4261861,-14.928139,Alkali/Lamprophyres
-0.7761251,-16.86996,Alkali/Lamprophyres
-0.51333004,-16.416122,Alkali/Lamprophyres
0.43627912,-15.116615,Alkali/Lamprophyres
-0.79757935,-17.820944,Alkali/Lamprophyres
-0.7917803,-17.79683,Alkali/Lamprophyres
0.5015716,-14.989075,Alkali/Lamprophyres
-0.638362,-16.587343,Alkali/Lamprophyres
-1.0000159,-17.476936,Alkali/Lamprophyres
0.023780655,-15.687298,Alkali/Lamprophyres
-0.65083325,-16.588612,Alkali/Lamprophyres
-1.3232484,-17.552656,Alkali/Lamprophyres
0.71665114,-14.694772,Alkali/Lamprophyres
-0.8756072,-17.245388,Alkali/Lamprophyres
-0.92250615,-17.404253,Alkali/Lamprophyres
-1.2794796,-17.62687,Alkali/Lamprophyres
0.27914205,-15.55125,Alkali/Lamprophyres
-1.2065501,-17.575195,Alkali/Lamprophyres
0.018247684,-15.3861885,Alkali/Lamprophyres
0.13706343,-15.563707,Alkali/Lamprophyres
0.09903102,-15.659208,Alkali/Lamprophyres
0.7127345,-14.707994,Alkali/Lamprophyres
-0.8039493,-16.927216,Alkali/Lamprophyres
0.42041028,-15.174955,Alkali/Lamprophyres
-0.9311458,-16.855906,Alkali/Lamprophyres
-0.9318294,-17.018278,Alkali/Lamprophyres
-0.9434338,-17.409668,Alkali/Lamprophyres
-0.71136534,-16.795256,Alkali/Lamprophyres
-1.0470312,-17.815289,Alkali/Lamprophyres
0.042991605,-15.682267,Alkali/Lamprophyres
-0.7867551,-17.805614,Alkali/Lamprophyres
-0.94887906,-17.39987,Alkali/Lamprophyres
0.720336,-14.694624,Alkali/Lamprophyres
-1.2465788,-17.59822,Alkali/Lamprophyres
-0.85012925,-16.936516,Alkali/Lamprophyres
-0.9048227,-17.3146,Alkali/Lamprophyres
-0.8049421,-17.677637,Alkali/Lamprophyres
0.94378245,-14.4585,Alkali/Lamprophyres
-0.8882074,-16.931498,Alkali/Lamprophyres
-1.3421559,-17.569235,Alkali/Lamprophyres
-0.57410073,-16.439611,Alkali/Lamprophyres
0.88698053,-14.510939,Alkali/Lamprophyres
-0.8022723,-17.85609,Alkali/Lamprophyres
-0.87859005,-17.82702,Alkali/Lamprophyres
0.6827854,-14.712467,Alkali/Lamprophyres
-1.926009,-15.534007,Alkali/Lamprophyres
-0.9550024,-17.323603,Alkali/Lamprophyres
-1.0140524,-17.80941,Alkali/Lamprophyres
-1.2784454,-17.648554,Alkali/Lamprophyres
-1.2213504,-17.54655,Alkali/Lamprophyres
-0.91501987,-17.166513,Alkali/Lamprophyres
-1.0198716,-17.623503,Alkali/Lamprophyres
-1.3608363,-17.57157,Alkali/Lamprophyres
-0.9219387,-17.378902,Alkali/Lamprophyres
-1.3044873,-17.587126,Alkali/Lamprophyres
-1.741615,-14.299046,Alkali/Lamprophyres
-0.65639544,-14.461964,Alkali/Lamprophyres
-0.96592766,-14.493637,Alkali/Lamprophyres
-1.1063913,-14.505142,Alkali/Lamprophyres
-0.6660845,-14.475011,Alkali/Lamprophyres
-0.6310269,-14.447211,Alkali/Lamprophyres
-0.65329635,-14.487919,Alkali/Lamprophyres
-0.6621992,-14.237292,Alkali/Lamprophyres
-0.76336426,-14.477013,Alkali/Lamprophyres
-0.65006727,-14.21588,Alkali/Lamprophyres
-0.69333977,-14.240224,Alkali/Lamprophyres
-1.0669771,-14.262519,Alkali/Lamprophyres
-1.083661,-14.414863,Alkali/Lamprophyres
-2.0067642,-16.429262,Alkali/Lamprophyres
-1.9687238,-16.3568,Alkali/Lamprophyres
-0.663816,-14.515391,Alkali/Lamprophyres
-0.6927839,-14.477172,Alkali/Lamprophyres
-0.6976733,-14.490776,Alkali/Lamprophyres
-2.0111322,-16.451344,Alkali/Lamprophyres
-0.6948978,-14.502818,Alkali/Lamprophyres
-0.6895663,-14.483234,Alkali/Lamprophyres
-1.4645958,-14.747763,Alkali/Lamprophyres
-0.7325689,-14.492283,Alkali/Lamprophyres
-0.6816831,-14.45569,Alkali/Lamprophyres
-1.8373218,-16.042414,Alkali/Lamprophyres
-0.6629665,-14.501909,Alkali/Lamprophyres
-1.826053,-16.076294,Alkali/Lamprophyres
-1.1163174,-14.483014,Alkali/Lamprophyres
-1.9754984,-16.261915,Alkali/Lamprophyres
-0.7831545,-14.493116,Alkali/Lamprophyres
-0.9436418,-14.401264,Alkali/Lamprophyres
-2.2049398,-16.591564,Alkali/Lamprophyres
-1.2712401,-14.724037,Alkali/Lamprophyres
-1.5604008,-15.105391,Alkali/Lamprophyres
-0.71335256,-14.056355,Alkali/Lamprophyres
-0.715963,-14.187445,Alkali/Lamprophyres
-0.7037371,-14.226175,Alkali/Lamprophyres
-0.60168904,-14.516604,Alkali/Lamprophyres
-0.6479085,-14.495186,Alkali/Lamprophyres
-0.67977154,-14.438056,Alkali/Lamprophyres
-0.63347185,-14.485113,Alkali/Lamprophyres
-0.66978675,-14.469658,Alkali/Lamprophyres
-0.6432763,-14.443604,Alkali/Lamprophyres
-0.6430001,-14.418874,Alkali/Lamprophyres
-0.99868846,-14.427078,Alkali/Lamprophyres
-0.74763316,-14.129197,Alkali/Lamprophyres
-0.68911856,-14.486973,Alkali/Lamprophyres
-2.6319852,-15.181431,Alkali/Lamprophyres
-2.5535157,-15.244364,Alkali/Lamprophyres
-2.5093603,-15.469014,Alkali/Lamprophyres
-2.5820334,-15.522459,Alkali/Lamprophyres
-2.559441,-15.567578,Alkali/Lamprophyres
-5.6086454,-1.4315102,Alkali/Lamprophyres
-0.4898526,-15.516051,Alkali/Lamprophyres
-2.789049,-16.933376,Alkali/Lamprophyres
0.15045138,-13.935582,Alkali/Lamprophyres
-3.015602,-14.485143,Alkali/Lamprophyres
-3.0079205,-14.496224,Alkali/Lamprophyres
-3.0101416,-14.483433,Alkali/Lamprophyres
-2.9872205,-14.521423,Alkali/Lamprophyres
-3.020718,-14.469573,Alkali/Lamprophyres
-3.0038698,-14.495615,Alkali/Lamprophyres
-3.0278049,-14.455567,Alkali/Lamprophyres
-2.7378793,-14.996652,Alkali/Lamprophyres
-2.970343,-14.551352,Alkali/Lamprophyres
-2.5672617,-15.238046,Alkali/Lamprophyres
-2.9087214,-14.6300335,Alkali/Lamprophyres
-2.9883423,-14.524903,Alkali/Lamprophyres
-2.9757159,-14.518712,Alkali/Lamprophyres
-2.9657412,-14.555429,Alkali/Lamprophyres
-2.7546694,-15.039502,Alkali/Lamprophyres
-2.7734911,-14.942934,Alkali/Lamprophyres
-2.9863281,-14.535528,Alkali/Lamprophyres
-2.9527807,-14.610849,Alkali/Lamprophyres
-2.9787903,-14.613089,Alkali/Lamprophyres
-2.539167,-15.300427,Alkali/Lamprophyres
-2.4941945,-15.276157,Alkali/Lamprophyres
-2.920252,-14.635874,Alkali/Lamprophyres
-2.9227946,-14.623876,Alkali/Lamprophyres
-2.618087,-15.217022,Alkali/Lamprophyres
-2.612754,-15.20074,Alkali/Lamprophyres
-2.9680312,-14.55084,Alkali/Lamprophyres
-2.948719,-14.590843,Alkali/Lamprophyres
-2.9718885,-14.552967,Alkali/Lamprophyres
-2.968654,-14.548469,Alkali/Lamprophyres
-2.9555938,-14.565929,Alkali/Lamprophyres
-2.555695,-15.865552,Alkali/Lamprophyres
-3.9702907,5.7562985,Alkali/Lamprophyres
-2.2610545,-15.848353,Alkali/Lamprophyres
-2.548012,-15.352074,Alkali/Lamprophyres
-2.9010603,-14.678383,Alkali/Lamprophyres
-2.545459,-15.351096,Alkali/Lamprophyres
-2.5292997,-15.438911,Alkali/Lamprophyres
-2.731585,-14.959302,Alkali/Lamprophyres
-3.0346391,-14.415954,Alkali/Lamprophyres
-3.033504,-14.436525,Alkali/Lamprophyres
-2.9989653,-14.491135,Alkali/Lamprophyres
-3.0285742,-14.44917,Alkali/Lamprophyres
-2.7088447,-15.019532,Alkali/Lamprophyres
0.6230694,-13.528936,Alkali/Lamprophyres
0.59483093,-13.724854,Alkali/Lamprophyres
0.55103,-13.65882,Alkali/Lamprophyres
-0.90424913,-13.204886,Alkali/Lamprophyres
0.527029,-14.167943,Alkali/Lamprophyres
-0.043915298,-15.25421,Alkali/Lamprophyres
-2.7949207,-15.628427,Alkali/Lamprophyres
-2.317474,-15.742204,Alkali/Lamprophyres
-2.523689,-15.430588,Alkali/Lamprophyres
4.007017,3.9758627,Alkali/Lamprophyres
-2.5805686,-15.438167,Alkali/Lamprophyres
-3.0464067,-14.438138,Alkali/Lamprophyres
4.0091033,3.9756196,Alkali/Lamprophyres
-3.0189981,-14.469922,Alkali/Lamprophyres
0.052598037,-13.903443,Alkali/Lamprophyres
0.13889626,-13.797134,Alkali/Lamprophyres
0.115713425,-13.877822,Alkali/Lamprophyres
0.19002232,-13.76729,Alkali/Lamprophyres
0.15249228,-13.755948,Alkali/Lamprophyres
-2.1217046,-14.743048,Alkali/Lamprophyres
-1.1693629,-15.695763,Alkali/Lamprophyres
0.10629213,-13.848354,Alkali/Lamprophyres
0.0985817,-13.807352,Alkali/Lamprophyres
0.16624767,-13.804182,Alkali/Lamprophyres
-1.9943645,-14.612273,Alkali/Lamprophyres
-1.8507624,-14.354678,Alkali/Lamprophyres
-2.802136,-15.654038,Alkali/Lamprophyres
-2.1028905,-15.374809,Alkali/Lamprophyres
-2.9975336,9.455355,Alkali/Lamprophyres
-2.965371,9.435208,Alkali/Lamprophyres
-2.8111794,9.478984,Alkali/Lamprophyres
-2.6583261,9.340107,Alkali/Lamprophyres
-2.827126,-15.650848,Alkali/Lamprophyres
-2.8178344,-15.655169,Alkali/Lamprophyres
-11.725669,13.670508,Alkali/Lamprophyres
-2.8005362,-15.660942,Alkali/Lamprophyres
-1.4815519,-15.335957,Alkali/Lamprophyres
13.901418,-2.5359304,Alkali/Lamprophyres
13.759998,-2.571069,Alkali/Lamprophyres
13.784963,-2.4778125,Alkali/Lamprophyres
16.280674,-1.087384,Alkali/Lamprophyres
0.3811655,-13.621294,Alkali/Lamprophyres
-1.8525033,-15.48534,Alkali/Lamprophyres
0.84459955,-13.22752,Alkali/Lamprophyres
-2.2243712,-15.469506,Alkali/Lamprophyres
-2.1586397,-15.498774,Alkali/Lamprophyres
-2.108096,-15.48886,Alkali/Lamprophyres
-2.1271389,-15.556731,Alkali/Lamprophyres
-2.153686,-15.802095,Alkali/Lamprophyres
-1.0058804,-15.311566,Alkali/Lamprophyres
0.111361,-13.84025,Alkali/Lamprophyres
-2.4029112,-15.43323,Alkali/Lamprophyres
-2.209167,-15.493388,Alkali/Lamprophyres
0.1586653,-13.7933235,Alkali/Lamprophyres
-0.8252792,-14.163108,Alkali/Lamprophyres
-0.89672244,-13.227154,Alkali/Lamprophyres
0.50072026,-15.832689,Alkali/Lamprophyres
0.48525575,-15.210077,Alkali/Lamprophyres
1.05946,-14.490695,Alkali/Lamprophyres
0.691505,-14.745968,Alkali/Lamprophyres
-0.6423356,-16.596426,Alkali/Lamprophyres
-0.061259095,-15.492108,Alkali/Lamprophyres
1.05479,-14.451338,Alkali/Lamprophyres
-2.5451784,-15.237674,Alkali/Lamprophyres
-2.5368845,-16.62988,Alkali/Lamprophyres
14.066783,-2.2902148,Alkali/Lamprophyres
16.615269,-0.54917926,Alkali/Lamprophyres
16.539104,-0.66253287,Alkali/Lamprophyres
16.490448,-0.3788742,Alkali/Lamprophyres
14.140148,-2.194753,Alkali/Lamprophyres
16.575243,-0.6179069,Alkali/Lamprophyres
0.34344202,-13.722732,Alkali/Lamprophyres
0.1841827,-13.793089,Alkali/Lamprophyres
0.5717866,-13.498063,Alkali/Lamprophyres
0.6355426,-13.556893,Alkali/Lamprophyres
-2.7711332,-15.609472,Alkali/Lamprophyres
-4.034199,5.729211,Alkali/Lamprophyres
-2.7007606,-15.405266,Alkali/Lamprophyres
-2.9722443,-10.421161,Alkali/Lamprophyres
-2.3949878,-15.98813,Alkali/Lamprophyres
