umap1,umap2,cat
1.9429283,-8.829465,Basalt
2.0303824,-8.740593,Basalt
1.7656167,-9.029156,Basalt
2.010063,-8.854365,Basalt
2.7704277,-7.8644695,Basalt
12.612786,2.004827,Basalt
2.347853,-8.181934,Basalt
1.9921682,-8.755599,Basalt
1.960116,-8.838081,Basalt
1.9556059,-8.83951,Basalt
2.7445602,-7.9291186,Basalt
12.122865,1.8674514,Basalt
12.171202,1.9463046,Basalt
12.230312,2.0876732,Basalt
2.7306082,-7.9349623,Basalt
12.193458,1.8634043,Basalt
2.382799,-8.597333,Basalt
2.6649032,-8.010519,Basalt
12.034488,1.9991478,Basalt
12.889257,2.248838,Basalt
2.8070438,-7.842889,Basalt
2.8567119,-7.7918706,Basalt
12.371927,1.909398,Basalt
12.457733,1.8892065,Basalt
12.591248,1.9468061,Basalt
12.595171,2.0157328,Basalt
2.8793383,-7.75742,Basalt
12.5254,1.9663002,Basalt
12.871101,2.13664,Basalt
13.113004,2.2911315,Basalt
13.114131,2.2932773,Basalt
12.579613,2.027857,Basalt
2.806762,-7.832923,Basalt
2.8622868,-7.777526,Basalt
12.5336685,1.9750563,Basalt
12.538498,1.9496974,Basalt
11.329465,2.0004776,Basalt
0.1931036,-12.480583,Basalt
0.07944102,-10.138197,Basalt
0.38119912,-9.43561,Basalt
13.59619,2.4320848,Basalt
13.394682,2.4951954,Basalt
12.661889,2.0389218,Basalt
13.452199,2.397917,Basalt
13.245048,2.291069,Basalt
13.308863,2.3240647,Basalt
13.306803,2.353521,Basalt
13.253271,2.3442333,Basalt
13.773275,2.6096,Basalt
12.905895,2.2218134,Basalt
12.648041,2.3152776,Basalt
13.427164,2.3835242,Basalt
11.914325,2.5252836,Basalt
12.298624,2.2791994,Basalt
13.505578,2.407467,Basalt
12.752299,2.2277074,Basalt
13.047118,2.3131256,Basalt
12.312122,2.4669044,Basalt
12.178438,2.3822966,Basalt
12.01787,2.3803482,Basalt
12.859954,2.3008802,Basalt
12.812339,2.3385444,Basalt
13.188758,2.2566714,Basalt
12.759108,2.3390348,Basalt
13.033829,2.3223348,Basalt
12.83276,2.2916856,Basalt
12.779352,2.193129,Basalt
13.073242,2.3291624,Basalt
13.268818,2.324605,Basalt
12.824783,2.358359,Basalt
13.063203,2.3734052,Basalt
12.500995,2.5392559,Basalt
12.525516,2.5878294,Basalt
13.402271,2.4712143,Basalt
13.227748,2.4860513,Basalt
12.81558,2.4190135,Basalt
12.849176,2.399191,Basalt
13.002223,2.3304877,Basalt
12.634383,2.4961405,Basalt
12.657723,2.7312245,Basalt
12.989215,2.4272854,Basalt
12.590782,2.3717964,Basalt
12.835964,2.374284,Basalt
13.55884,2.5815349,Basalt
13.371365,2.3664625,Basalt
12.859317,2.3372471,Basalt
13.06487,2.4110901,Basalt
13.533532,2.4385695,Basalt
13.769765,2.584134,Basalt
13.790152,2.5571468,Basalt
13.465681,2.3923488,Basalt
13.33723,2.313738,Basalt
13.663142,2.5063164,Basalt
13.505196,2.5810797,Basalt
13.722964,2.5439851,Basalt
13.777852,2.5260878,Basalt
12.880172,2.3439813,Basalt
13.528778,2.4404347,Basalt
13.556517,2.4686728,Basalt
13.4662485,2.3822238,Basalt
13.636646,2.4822683,Basalt
13.756189,2.5844693,Basalt
13.43611,2.37011,Basalt
13.706972,2.61914,Basalt
12.846861,2.3701046,Basalt
13.375973,2.656029,Basalt
2.0492802,-8.465708,Basalt
12.1714115,2.3880212,Basalt
12.772652,2.3796127,Basalt
13.616162,2.636276,Basalt
12.395283,2.376543,Basalt
12.359358,2.3982232,Basalt
12.845132,2.343307,Basalt
13.091356,2.4348106,Basalt
11.963036,2.6204617,Basalt
12.569499,2.4917142,Basalt
12.09786,2.5421531,Basalt
11.382031,2.5421605,Basalt
12.319997,2.3779066,Basalt
13.43307,2.3860252,Basalt
12.630462,2.4448578,Basalt
13.255616,2.361553,Basalt
13.039182,2.3375254,Basalt
13.09436,2.4796808,Basalt
13.622281,2.6186814,Basalt
13.452713,2.6866581,Basalt
12.696172,2.3061833,Basalt
12.182452,2.3926246,Basalt
12.243409,2.43405,Basalt
12.173131,2.4354715,Basalt
12.271225,2.3928976,Basalt
12.149466,2.4298012,Basalt
12.294014,2.3482764,Basalt
12.620001,2.4252038,Basalt
12.746075,2.4168825,Basalt
12.225603,2.4242156,Basalt
12.251742,2.4415586,Basalt
13.029184,2.3662837,Basalt
12.836781,2.3599768,Basalt
12.974868,2.343492,Basalt
12.428584,2.4600296,Basalt
12.604489,2.4862905,Basalt
12.569282,2.440403,Basalt
12.811266,2.4251306,Basalt
12.622027,2.5512257,Basalt
13.051357,2.3699102,Basalt
13.034465,2.3681185,Basalt
13.28153,2.3450494,Basalt
13.031983,2.3488898,Basalt
12.852846,2.4671962,Basalt
12.806553,2.5603225,Basalt
13.320918,2.388171,Basalt
12.422272,2.100891,Basalt
11.80097,2.4854856,Basalt
12.229397,1.9607114,Basalt
12.141799,1.8120003,Basalt
2.974776,-7.655229,Basalt
2.8645859,-7.7436495,Basalt
1.6493863,11.344876,Basalt
12.587533,2.149205,Basalt
12.49165,2.537764,Basalt
12.4382305,2.2220142,Basalt
12.904652,2.4265494,Basalt
13.160153,2.44724,Basalt
11.885681,2.4920528,Basalt
13.08926,2.2867463,Basalt
13.011711,2.2160974,Basalt
12.946136,2.7208958,Basalt
12.168709,2.149206,Basalt
12.625597,2.0777225,Basalt
13.267051,2.3997142,Basalt
13.335433,2.3633132,Basalt
12.644025,2.0162287,Basalt
12.557675,1.9922603,Basalt
12.621146,2.0592525,Basalt
13.447784,2.3603826,Basalt
-5.7840543,17.645702,Basalt
-5.796632,17.650137,Basalt
-5.7997293,17.65058,Basalt
-5.8191776,17.637283,Basalt
-5.807083,17.652103,Basalt
13.665392,2.5252368,Basalt
12.983621,2.254845,Basalt
12.686509,2.4637043,Basalt
13.545996,2.4539406,Basalt
13.804471,2.6366086,Basalt
13.247102,2.3296413,Basalt
11.680308,2.413619,Basalt
13.776644,2.5808249,Basalt
1.6400911,-11.411651,Basalt
2.3741143,-13.968605,Basalt
2.1308396,-13.872182,Basalt
1.5747753,-11.404036,Basalt
1.5005045,-10.958526,Basalt
1.7391627,-9.657384,Basalt
2.68012,-7.9781036,Basalt
2.7297308,-7.975216,Basalt
1.462144,-11.583132,Basalt
2.741256,-7.911736,Basalt
2.7961168,-7.8865533,Basalt
11.875642,1.9820622,Basalt
13.065292,2.2542245,Basalt
1.670813,-9.744565,Basalt
1.6309557,-10.853994,Basalt
2.6741984,-8.009124,Basalt
2.8197186,-7.841816,Basalt
12.714947,2.0814905,Basalt
2.1137326,-11.551564,Basalt
2.039567,-11.607268,Basalt
1.369867,-10.855281,Basalt
1.386156,-10.212834,Basalt
1.6882323,-9.31444,Basalt
1.6377279,-9.130989,Basalt
-0.359618,-9.199278,Basalt
11.144113,2.2689207,Basalt
11.528204,2.3242505,Basalt
2.2439623,-8.722011,Basalt
2.296102,-8.710602,Basalt
2.4292276,-8.482938,Basalt
2.4755325,-8.389847,Basalt
2.6176054,-8.110824,Basalt
2.6585736,-8.072865,Basalt
2.6855307,-8.024213,Basalt
2.6289735,-8.088769,Basalt
2.6356382,-8.081074,Basalt
2.7233665,-7.989125,Basalt
1.8662959,-9.038933,Basalt
13.826703,2.6693106,Basalt
0.18793844,-8.047688,Basalt
1.6188172,9.646815,Basalt
13.5328045,2.6675704,Basalt
13.009012,2.3748662,Basalt
13.316267,2.4982698,Basalt
13.802509,2.5439801,Basalt
13.55952,2.393846,Basalt
3.4095693,-14.214813,Basalt
1.2637446,-13.777182,Basalt
2.2880588,-8.693645,Basalt
12.144417,1.90053,Basalt
12.760301,2.2961786,Basalt
1.6197783,-10.249531,Basalt
12.576447,2.26168,Basalt
2.3910992,-12.893957,Basalt
12.995786,2.7641854,Basalt
1.5361822,-9.991197,Basalt
2.2468922,-8.396711,Basalt
13.632195,2.5209124,Basalt
12.0188,1.9086609,Basalt
13.774387,2.5595574,Basalt
13.257173,2.3052073,Basalt
13.347281,2.7881641,Basalt
12.695816,2.0487316,Basalt
11.587297,2.0751526,Basalt
11.664995,2.0256965,Basalt
13.446483,2.3919272,Basalt
13.278972,2.2738965,Basalt
2.770675,-7.899994,Basalt
2.7701378,-7.890935,Basalt
12.534541,2.023639,Basalt
12.159769,1.8690436,Basalt
12.13158,2.3452666,Basalt
1.8502877,-9.463194,Basalt
1.5904624,-11.075258,Basalt
1.4449986,-11.009551,Basalt
1.0020543,-11.464015,Basalt
1.1585029,-10.941688,Basalt
2.2443016,8.187472,Basalt
2.5781958,-8.15786,Basalt
2.5800138,-8.167012,Basalt
16.717916,-7.816177,Basalt
16.718601,-7.8135514,Basalt
16.718216,-7.8146467,Basalt
16.71812,-7.8143086,Basalt
16.713873,-7.8112283,Basalt
16.716953,-7.813158,Basalt
16.717947,-7.815768,Basalt
16.718126,-7.815524,Basalt
16.716272,-7.8134656,Basalt
16.717726,-7.815462,Basalt
16.71795,-7.814476,Basalt
16.717741,-7.8150444,Basalt
16.717798,-7.8151097,Basalt
16.71804,-7.814731,Basalt
1.3098589,-8.5855875,Basalt
1.2946695,-8.520172,Basalt
1.3379035,-8.533677,Basalt
1.3241946,-8.56165,Basalt
1.302292,-8.583132,Basalt
1.279277,-8.5661545,Basalt
1.3058826,-8.51716,Basalt
1.2575524,-8.596,Basalt
1.2960132,-8.674729,Basalt
1.3111134,-8.570658,Basalt
1.3561677,-8.61028,Basalt
1.2869794,-8.597904,Basalt
1.3003863,-8.513639,Basalt
1.3355377,-8.522983,Basalt
1.3262563,-8.527813,Basalt
1.3381027,-8.525939,Basalt
1.3462144,-8.557629,Basalt
1.3239454,-8.495014,Basalt
1.3392472,-8.544393,Basalt
1.1502594,-9.529532,Basalt
1.3182743,-8.501599,Basalt
0.9650719,-12.246754,Basalt
0.42951855,-13.097297,Basalt
0.4096462,-13.17916,Basalt
0.41791046,-13.162808,Basalt
0.33619875,-13.144707,Basalt
0.17651308,-13.220967,Basalt
0.41052327,-12.90652,Basalt
1.1345843,-11.457605,Basalt
1.1732265,-14.078635,Basalt
1.350695,-12.979156,Basalt
13.498508,3.0005376,Basalt
13.605212,2.8592262,Basalt
13.481994,2.7997656,Basalt
13.5601845,2.888272,Basalt
13.565981,2.8946826,Basalt
13.462421,2.8005087,Basalt
12.738969,2.691829,Basalt
13.512165,2.8352897,Basalt
13.783596,2.6097775,Basalt
13.737603,2.5952284,Basalt
13.710364,2.591446,Basalt
13.7998295,2.5968153,Basalt
13.804619,2.6074877,Basalt
12.691201,3.0732372,Basalt
12.635803,3.0600197,Basalt
12.626421,3.0657933,Basalt
12.733589,2.114822,Basalt
12.74637,2.0806239,Basalt
13.655453,2.5416236,Basalt
13.486787,2.4987369,Basalt
4.9657335,11.505911,Basalt
13.577998,2.447066,Basalt
-1.5088509,-9.958613,Basalt
-1.7884487,-10.777492,Basalt
-1.1992521,-11.490707,Basalt
-1.5846828,-11.231756,Basalt
-0.8525571,-10.264223,Basalt
-1.647277,-13.654296,Basalt
-1.2883675,-10.41074,Basalt
-1.3582016,-11.302984,Basalt
-0.22099856,-9.918798,Basalt
-2.0989013,-12.296517,Basalt
2.0272825,-9.489868,Basalt
-1.6851965,-10.103691,Basalt
0.10897214,-8.979568,Basalt
-1.5571871,-10.476066,Basalt
-1.6169423,-10.580472,Basalt
-0.13797912,-8.713009,Basalt
1.2396008,11.462635,Basalt
-1.6873862,-10.422961,Basalt
-1.6082251,-10.20475,Basalt
-8.174549,14.423307,Basalt
-0.9141883,-9.25076,Basalt
0.27572414,-8.242424,Basalt
0.23693435,-8.081648,Basalt
0.260929,-8.345748,Basalt
0.29187214,-8.288509,Basalt
0.29296476,-8.265348,Basalt
0.2364498,-8.05342,Basalt
0.35840985,-8.234624,Basalt
0.30201513,-8.256068,Basalt
0.28360894,-8.257704,Basalt
-1.2954352,-10.121131,Basalt
0.28735536,-8.229072,Basalt
0.23203711,-8.115251,Basalt
0.33145946,-8.279896,Basalt
0.18096685,-8.030687,Basalt
0.2819878,-8.290828,Basalt
0.19380043,-9.011308,Basalt
0.037053354,-9.703127,Basalt
0.25655612,-8.308199,Basalt
0.3313872,-8.286066,Basalt
0.30393672,-8.2997675,Basalt
0.28568214,-8.223499,Basalt
1.5660384,-9.094816,Basalt
-5.0061946,3.0987294,Basalt
-4.939093,3.017091,Basalt
-5.016061,3.1151056,Basalt
-4.9964247,3.0854464,Basalt
-5.0240088,3.1257823,Basalt
-4.9960413,3.0713737,Basalt
-5.0779085,3.1673656,Basalt
-5.0295525,3.123953,Basalt
-4.9937005,3.0632982,Basalt
-4.992964,3.0651596,Basalt
-5.04148,3.1327012,Basalt
-4.999007,3.10045,Basalt
-5.009296,3.1015532,Basalt
-4.9929004,3.0959997,Basalt
-5.041283,3.0632818,Basalt
-5.0517077,3.149695,Basalt
-5.000775,3.1036878,Basalt
-5.0316215,3.1234314,Basalt
-4.9977007,3.099081,Basalt
-5.0080748,3.1002653,Basalt
-5.0063634,3.0973315,Basalt
-5.014611,3.1141875,Basalt
-5.006115,3.1001432,Basalt
-4.968214,3.0473278,Basalt
-5.0149846,3.108787,Basalt
-4.853576,2.945675,Basalt
-4.8697367,2.9479928,Basalt
-5.006188,3.1104252,Basalt
-5.0010576,3.1050298,Basalt
-5.0146465,3.1108997,Basalt
-5.03192,3.1270003,Basalt
-5.0097175,3.1048403,Basalt
-5.0088444,3.1050572,Basalt
-5.0118437,3.108105,Basalt
-5.008262,3.0973606,Basalt
-4.8830647,2.9698062,Basalt
-5.0205407,3.0929246,Basalt
-5.060243,3.1536522,Basalt
-5.008672,3.0951743,Basalt
-5.0345583,3.1261935,Basalt
-4.9962096,3.0779996,Basalt
-5.011698,3.1094322,Basalt
-5.005782,3.104181,Basalt
-5.032073,3.1290498,Basalt
0.38363892,-11.964925,Basalt
0.44799346,-11.860591,Basalt
0.113209546,-12.317533,Basalt
0.35722724,-12.009018,Basalt
0.48271555,-11.781369,Basalt
0.304561,-11.755778,Basalt
0.381696,-11.932248,Basalt
0.2893747,-11.986305,Basalt
0.54405975,-12.291345,Basalt
0.53422725,-11.965978,Basalt
0.5069212,-12.865529,Basalt
0.30351534,-13.737981,Basalt
0.25991726,-11.754053,Basalt
0.60856724,-12.7998705,Basalt
0.16320549,-13.362408,Basalt
0.3867636,-12.986136,Basalt
0.36926723,-11.903278,Basalt
0.02925645,-13.732987,Basalt
0.40839797,-11.732697,Basalt
0.40177166,-11.938695,Basalt
0.29774567,-13.6247,Basalt
0.26917726,-13.738061,Basalt
0.26612625,-13.657236,Basalt
0.26940095,-13.791571,Basalt
0.43038183,-12.054412,Basalt
0.32205683,-13.637526,Basalt
0.35913837,-11.78092,Basalt
0.30320948,-11.7399,Basalt
0.5604721,-11.699679,Basalt
0.28653964,-13.80267,Basalt
0.24887493,-12.307267,Basalt
0.24720605,-11.693658,Basalt
0.44317523,-12.108849,Basalt
0.13036951,-13.735977,Basalt
0.41677737,-12.723817,Basalt
0.46067008,-13.1022215,Basalt
0.46532986,-12.627554,Basalt
0.41493422,-12.816268,Basalt
0.36710793,-12.938858,Basalt
0.40786323,-12.505612,Basalt
0.46928108,-12.756032,Basalt
0.38800037,-12.9727545,Basalt
0.49839097,-12.071098,Basalt
0.46508265,-12.554492,Basalt
1.8431474,-8.470651,Basalt
2.8528335,-7.7917194,Basalt
-1.274132,-10.097473,Basalt
12.526926,2.5827603,Basalt
12.870634,3.0909066,Basalt
12.893754,2.2483613,Basalt
13.227615,2.2522142,Basalt
0.23700026,-10.332793,Basalt
0.28707972,-10.276051,Basalt
0.21314782,-10.2946,Basalt
0.21256353,-10.231724,Basalt
0.42959252,-10.715247,Basalt
0.35856164,-10.684537,Basalt
0.41395926,-10.745519,Basalt
0.49626932,-10.557305,Basalt
0.2992798,-10.700551,Basalt
0.35524195,-10.881817,Basalt
0.45221162,-10.93826,Basalt
0.38055554,-10.888429,Basalt
0.70205367,-10.566141,Basalt
0.5228446,-10.776405,Basalt
0.46544945,-10.824888,Basalt
0.58938164,-10.897443,Basalt
0.5765164,-10.749424,Basalt
0.5747592,-10.724967,Basalt
0.6083524,-10.72682,Basalt
0.34370905,-10.738316,Basalt
0.36570558,-10.83839,Basalt
0.19798124,-10.457892,Basalt
0.2703131,-10.760667,Basalt
0.3069363,-10.856089,Basalt
0.3586414,-10.790988,Basalt
0.27334812,-10.727675,Basalt
0.16535072,-10.171417,Basalt
0.21589465,-10.76579,Basalt
0.31144956,-10.734223,Basalt
0.35362324,-10.68797,Basalt
0.32139364,-10.6731415,Basalt
0.37455666,-10.459478,Basalt
0.33437642,-10.4887085,Basalt
0.3189778,-10.360312,Basalt
0.37262103,-10.732791,Basalt
0.3174378,-10.843731,Basalt
0.33314583,-10.847301,Basalt
0.6549448,-10.681893,Basalt
0.35649246,-10.753759,Basalt
0.38664272,-10.844125,Basalt
0.3405548,-10.8191595,Basalt
0.3511485,-10.845169,Basalt
0.3465057,-10.744532,Basalt
0.46223062,-10.914849,Basalt
0.40016928,-10.760349,Basalt
0.38236514,-10.813047,Basalt
0.3588135,-10.829636,Basalt
0.24330099,-10.740833,Basalt
0.24685687,-10.793477,Basalt
0.2281995,-10.632848,Basalt
0.22574149,-10.690766,Basalt
0.34891272,-11.052416,Basalt
0.41945067,-11.0996,Basalt
0.26398593,-10.48027,Basalt
0.26591146,-10.460856,Basalt
0.8313863,-10.014849,Basalt
0.8191056,-11.257058,Basalt
1.9910992,-8.707742,Basalt
0.253942,-10.033234,Basalt
2.1695971,-8.549616,Basalt
2.1499333,-8.624847,Basalt
0.32222983,-10.349373,Basalt
0.47424904,-10.069115,Basalt
0.24040933,-10.2575445,Basalt
0.48963544,-8.688279,Basalt
2.186423,-8.6300745,Basalt
2.0707507,-8.643075,Basalt
0.15718192,-10.12201,Basalt
0.18333396,-10.267687,Basalt
0.15402427,-10.132969,Basalt
0.10593392,-10.12375,Basalt
0.16766335,-9.97857,Basalt
0.12740529,-10.219285,Basalt
0.26075068,-9.350305,Basalt
0.26502055,-9.485236,Basalt
0.31559464,-9.248942,Basalt
0.3235962,-9.332703,Basalt
0.27569652,-9.233856,Basalt
0.20290458,-10.234681,Basalt
0.14317335,-10.300971,Basalt
0.22488666,-9.676398,Basalt
0.21833272,-9.112915,Basalt
1.3231702,-8.97859,Basalt
0.2211582,-10.331983,Basalt
0.36179787,-8.801781,Basalt
0.17542782,-10.244898,Basalt
0.26235366,-9.254994,Basalt
0.19486992,-10.17207,Basalt
0.14329883,-10.305854,Basalt
0.38063905,-8.561264,Basalt
1.9447185,-8.490961,Basalt
0.41963974,-8.627076,Basalt
2.635683,-8.044441,Basalt
1.9553925,-8.443791,Basalt
0.6626628,-8.446213,Basalt
0.6075858,-8.466287,Basalt
0.46207562,-9.47852,Basalt
0.30443978,-9.638785,Basalt
0.33225778,-9.585154,Basalt
0.3381822,-9.479488,Basalt
2.1173754,-8.718082,Basalt
2.1310065,-8.656453,Basalt
0.39091435,-9.148892,Basalt
2.0421367,-8.690082,Basalt
2.0406694,-8.695163,Basalt
1.8924977,-8.412537,Basalt
2.1261225,-8.7258835,Basalt
0.2412276,-9.399933,Basalt
0.28578794,-9.305757,Basalt
0.10515314,-10.027094,Basalt
0.18025191,-10.045919,Basalt
0.1033374,-9.8484535,Basalt
0.108714074,-9.858459,Basalt
0.24811521,-9.315584,Basalt
1.2307802,-8.974045,Basalt
0.16326948,-9.209064,Basalt
0.3039373,-9.443976,Basalt
0.3519202,-9.330209,Basalt
0.43182456,-9.2683935,Basalt
1.9474485,-8.7251835,Basalt
0.61341923,-9.387415,Basalt
0.59601265,-9.416408,Basalt
0.62339514,-9.170146,Basalt
0.565613,-9.275135,Basalt
0.78559047,-9.397107,Basalt
0.7645414,-9.297913,Basalt
0.8490718,-9.313032,Basalt
0.6518051,-9.227687,Basalt
0.85055643,-9.250809,Basalt
2.0638895,-8.666844,Basalt
0.5407073,-9.484443,Basalt
1.6210879,-9.03088,Basalt
0.443762,-9.511188,Basalt
0.52949417,-9.43784,Basalt
0.7305128,-9.342932,Basalt
0.62755257,-9.412366,Basalt
0.38097763,-9.588838,Basalt
0.6356316,-9.412514,Basalt
2.101202,-8.705341,Basalt
1.9947157,-8.75341,Basalt
1.0585673,-9.33243,Basalt
0.94605035,-9.46489,Basalt
0.9382959,-9.301898,Basalt
1.2964712,-9.255209,Basalt
0.9140967,-9.417047,Basalt
2.4672866,-8.364112,Basalt
0.32132822,-9.518052,Basalt
1.4060078,-9.167505,Basalt
1.3660319,-9.161416,Basalt
0.5906473,-9.480308,Basalt
0.2164592,-9.784893,Basalt
0.73152864,-9.487158,Basalt
1.7050456,-9.026229,Basalt
0.2738967,-9.914957,Basalt
1.6793909,-9.050855,Basalt
1.5599164,-9.172046,Basalt
0.45926702,-9.471799,Basalt
1.9142888,-8.81676,Basalt
1.2497984,-9.21077,Basalt
0.738546,-9.381137,Basalt
0.32941943,-9.605421,Basalt
0.2064372,-9.655249,Basalt
0.21141972,-9.682842,Basalt
0.19710729,-9.746687,Basalt
0.20821708,-9.71602,Basalt
0.24030447,-9.680278,Basalt
1.5200673,-9.209167,Basalt
0.38548735,-9.588647,Basalt
0.29275453,-9.684128,Basalt
0.69570404,-9.383291,Basalt
1.4011756,-9.082967,Basalt
1.9492174,-8.827263,Basalt
0.27245292,-9.707666,Basalt
0.3965553,-9.502978,Basalt
0.42105067,-9.424526,Basalt
1.8321692,-8.903059,Basalt
0.5283698,-9.728214,Basalt
1.5055789,-9.489003,Basalt
1.754752,-8.998453,Basalt
1.376462,-9.320005,Basalt
1.8672673,-8.920638,Basalt
1.4420153,-9.36715,Basalt
0.3659779,-9.625603,Basalt
0.36907676,-9.587288,Basalt
0.44683218,-9.65665,Basalt
1.9639207,-8.390905,Basalt
0.26512033,-8.614151,Basalt
0.29876694,-8.645996,Basalt
0.34879124,-8.592416,Basalt
0.16757849,-8.72081,Basalt
2.101001,-8.501973,Basalt
1.9960369,-8.548355,Basalt
0.2142301,-8.904013,Basalt
0.90967035,-8.788524,Basalt
0.4459534,-8.751019,Basalt
0.42527762,-8.54584,Basalt
0.80607796,-8.4756365,Basalt
0.6733775,-8.405872,Basalt
2.1108217,-8.541869,Basalt
0.36807188,-8.676141,Basalt
0.30448556,-8.663546,Basalt
0.41750166,-8.651758,Basalt
0.32447115,-8.585162,Basalt
0.46489754,-8.705642,Basalt
0.37773728,-8.655297,Basalt
0.30219376,-8.619333,Basalt
2.122654,-8.646089,Basalt
0.35039175,-8.640667,Basalt
1.9243639,-8.417413,Basalt
1.0328367,-9.221779,Basalt
0.37129965,-8.623674,Basalt
0.38783446,-8.652808,Basalt
0.352088,-8.609729,Basalt
0.6396807,-9.326268,Basalt
0.7111084,-9.098437,Basalt
1.9780803,-8.739533,Basalt
0.74287456,-9.247053,Basalt
1.2165864,-9.080645,Basalt
1.6837504,-9.045622,Basalt
0.5680995,-9.392231,Basalt
2.1104815,-8.667523,Basalt
0.1963161,-9.712064,Basalt
0.67492956,-9.231046,Basalt
0.56850463,-9.402041,Basalt
0.7812374,-9.328046,Basalt
0.55456865,-9.472174,Basalt
1.2724777,-9.225542,Basalt
0.4728871,-9.321181,Basalt
0.434032,-9.361224,Basalt
2.0402522,-8.691439,Basalt
0.57897866,-9.341162,Basalt
0.37221387,-9.429206,Basalt
0.737092,-9.382982,Basalt
0.3713781,-9.540309,Basalt
0.8905201,-9.3497305,Basalt
1.8454447,-8.89102,Basalt
0.38524812,-9.546335,Basalt
0.33422685,-9.548239,Basalt
2.238673,-8.595188,Basalt
0.7896336,-9.357735,Basalt
0.8561115,-9.402583,Basalt
1.8796238,-8.901931,Basalt
2.1818044,-8.926087,Basalt
1.4428877,-9.143655,Basalt
1.4551953,-9.183422,Basalt
0.15685675,-9.889873,Basalt
0.24611461,-9.74344,Basalt
0.19751632,-9.727735,Basalt
0.20320234,-9.753646,Basalt
0.29535094,-9.65504,Basalt
1.9551293,-8.768361,Basalt
0.1306537,-9.681708,Basalt
0.16442077,-10.058475,Basalt
0.21685797,-9.577522,Basalt
0.10758545,-9.877677,Basalt
0.083514005,-10.142651,Basalt
0.14081252,-9.942505,Basalt
0.10966921,-9.804927,Basalt
0.16787289,-9.693033,Basalt
0.7198185,-9.29013,Basalt
0.44891486,-8.646762,Basalt
0.5912496,-8.385119,Basalt
0.37335756,-8.796249,Basalt
0.46391103,-8.725192,Basalt
0.4646712,-8.780278,Basalt
2.6367338,-8.218668,Basalt
0.36149043,-9.192541,Basalt
0.30121928,-9.56996,Basalt
0.33280933,-8.307814,Basalt
0.22905426,-9.116765,Basalt
0.24430184,-9.224582,Basalt
0.19579268,-9.325407,Basalt
0.32028654,-8.344998,Basalt
0.32711893,-8.306802,Basalt
0.32941374,-8.342249,Basalt
0.2700025,-8.873649,Basalt
0.44167984,-9.455406,Basalt
0.2966041,-9.441376,Basalt
0.24686436,-9.125068,Basalt
0.29336154,-9.595271,Basalt
0.62357944,-8.451769,Basalt
0.4158476,-8.554043,Basalt
0.39012858,-8.5893545,Basalt
0.44922763,-8.542961,Basalt
2.0494232,-8.642852,Basalt
2.032451,-8.669191,Basalt
1.9751824,-8.4871435,Basalt
2.0533116,-8.618739,Basalt
0.6543374,-8.441146,Basalt
1.9866418,-8.503253,Basalt
0.5007148,-8.609017,Basalt
0.24313971,-8.896417,Basalt
0.36574447,-8.9875965,Basalt
0.21606785,-8.964496,Basalt
0.30323339,-8.781859,Basalt
0.15042742,-9.057025,Basalt
0.14911163,-9.000422,Basalt
0.15234345,-8.977792,Basalt
0.22094221,-9.10734,Basalt
0.19088215,-9.412827,Basalt
1.9484032,-8.443494,Basalt
0.13615319,-8.962212,Basalt
0.4435517,-8.554188,Basalt
2.0400574,-8.549449,Basalt
0.42158386,-8.671609,Basalt
0.4793746,-8.553588,Basalt
2.0676124,-8.536931,Basalt
0.42332065,-8.632009,Basalt
0.31052613,-8.779709,Basalt
0.32978204,-8.578439,Basalt
2.0486279,-8.697156,Basalt
0.21504527,-9.365783,Basalt
0.67232585,-8.4135065,Basalt
0.3730443,-8.678059,Basalt
0.4014136,-8.633967,Basalt
2.1353996,-8.598358,Basalt
0.39745173,-8.640185,Basalt
1.6688442,-9.0727625,Basalt
0.4360374,-8.689179,Basalt
0.43583614,-8.718636,Basalt
0.5116308,-8.780573,Basalt
1.0389004,-9.328973,Basalt
1.6453573,-9.039752,Basalt
1.1003909,-9.252348,Basalt
0.26981848,-9.562005,Basalt
1.8611667,-8.8161955,Basalt
0.20650077,-9.646472,Basalt
0.27589032,-9.652934,Basalt
0.34166184,-9.411292,Basalt
0.2500316,-9.675839,Basalt
0.2271059,-9.750239,Basalt
0.36133346,-9.615309,Basalt
0.35293722,-9.513437,Basalt
0.3525003,-9.639,Basalt
0.5737947,-9.436071,Basalt
1.3419368,-9.241747,Basalt
0.994678,-9.345042,Basalt
0.5929183,-9.413682,Basalt
0.5596015,-9.403015,Basalt
0.37289435,-9.4889,Basalt
2.1841466,-8.689588,Basalt
0.2969857,-9.606317,Basalt
0.3460281,-9.45926,Basalt
1.1437789,-9.316567,Basalt
1.9091882,-8.803015,Basalt
1.9609815,-8.718536,Basalt
1.7450368,-9.027923,Basalt
0.3822596,-9.627874,Basalt
0.36107787,-9.58426,Basalt
0.40805227,-9.597846,Basalt
0.21956755,-9.70898,Basalt
0.26933798,-9.715733,Basalt
0.511329,-9.428601,Basalt
0.29545552,-9.652189,Basalt
0.18683167,-9.814994,Basalt
1.7923076,-8.916764,Basalt
1.9846566,-8.758988,Basalt
2.2574553,-8.812319,Basalt
1.6341741,-9.816042,Basalt
2.1540334,-8.821447,Basalt
0.7820518,-10.4752445,Basalt
0.37445986,-9.977584,Basalt
0.6752166,-10.229665,Basalt
